Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
597,"B Van Ginneken, BMTH Romeny, MA Viergever","Computer-aided diagnosis in chest radiography: a survey",2001,"IEEE Transactions on medical imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6827224050908194764",11,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:9yKSN-GCB0IC",20,12,1228,1241,597,31.42,199,3,19,""
586,"M Niemeijer, B Van Ginneken, J Staal, MSA Suttorp-Schulten, ...","Automatic detection of red lesions in digital color fundus photographs",2005,"IEEE Transactions on medical imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13743541034647495598",12,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:UeHWp8X0CEIC",24,5,584,592,586,39.07,117,5,15,""
494,"G Litjens, CI Sánchez, N Timofeeva, M Hermsen, I Nagtegaal, I Kovacs, ...","Deep learning as a tool for increased accuracy and efficiency of histopathological diagnosis",2016,"Scientific reports","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15076999051911417421",13,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:fJljFJTiP-AC",6,,26286,26286,494,123.50,71,7,4,""
449,"M Niemeijer, B Van Ginneken, MJ Cree, A Mizutani, G Quellec, ...","Retinopathy online challenge: automatic detection of microaneurysms in digital color fundus photographs",2009,"IEEE transactions on medical imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9532443460643942339",14,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:KlAtU1dfN6UC",29,1,185,195,449,40.82,75,6,11,""
432,"T Kooi, G Litjens, B Van Ginneken, A Gubern-Mérida, CI Sánchez, ...","Large scale deep learning for computer aided detection of mammographic lesions",2017,"Medical image analysis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4747474489852859159",15,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:A36e8EsbUSoC",35,,303,312,432,144.00,72,6,3,""
410,"B Van Ginneken, MB Stegmann, M Loog","Segmentation of anatomical structures in chest radiographs using supervised methods: a comparative study on a public database",2006,"Medical image analysis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13219292505695896632",16,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:Y0pCki6q_DkC",10,1,19,40,410,29.29,137,3,14,""
391,"K Murphy, B Van Ginneken, JM Reinhardt, S Kabus, K Ding, X Deng, ...","Evaluation of registration methods on thoracic CT: the EMPIRE10 challenge",2011,"IEEE transactions on medical imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11653185328679959383",17,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:4OULZ7Gr8RgC",30,11,1901,1920,391,43.44,56,7,9,""
391,"I Isgum, M Staring, A Rutten, M Prokop, MA Viergever, B Van Ginneken","Multi-atlas-based segmentation with local decision fusion—application to cardiac and aortic segmentation in CT scans",2009,"IEEE transactions on medical imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13277270236947780741",18,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:UebtZRa9Y70C",28,7,1000,1010,391,35.55,65,6,11,""
388,"M Niemeijer, B van Ginneken, SR Russell, MSA Suttorp-Schulten, ...","Automated detection and differentiation of drusen, exudates, and cotton-wool spots in digital color fundus photographs for diabetic retinopathy diagnosis",2007,"Investigative Ophthalmology & Visual Science","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13784025486209249363",19,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:ufrVoPGSRksC",48,5,2260,2267,388,29.85,78,5,13,""
322,"I Sluimer, M Prokop, B Van Ginneken","Toward automated segmentation of the pathological lung in CT",2005,"IEEE transactions on medical imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=884962951440896774",20,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:Tyk-4Ss8FVUC",24,8,1025,1038,322,21.47,107,3,15,""
299,"AAA Setio, A Traverso, T De Bel, MSN Berens, C van den Bogaard, ...","Validation, comparison, and combination of algorithms for automatic detection of pulmonary nodules in computed tomography images: the LUNA16 challenge",2017,"Medical image analysis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2084538205545992787",21,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:cInq4TRmCz8C",42,,1,13,299,99.67,50,6,3,""
287,"MD Abràmoff, M Niemeijer, MSA Suttorp-Schulten, MA Viergever, ...","Evaluation of a system for automatic detection of diabetic retinopathy from color fundus photographs in a large population of patients with diabetes",2008,"Diabetes Care","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14186889695192659355",22,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:_FxGoFyzp5QC",31,2,193,198,287,23.92,57,5,12,""
279,"G Litjens, R Toth, W van de Ven, C Hoeks, S Kerkstra, B van Ginneken, ...","Evaluation of prostate segmentation algorithms for MRI: the PROMISE12 challenge",2014,"Medical image analysis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12911375061118389379",23,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:Ak0FvsSvgGUC",18,2,359,373,279,46.50,40,7,6,""
277,"K Murphy, B van Ginneken, AMR Schilham, BJ De Hoop, HA Gietema, ...","A large-scale evaluation of automatic pulmonary nodule detection in chest CT using local image features and k-nearest-neighbour classification",2009,"Medical image analysis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13680973010063298300",24,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:mB3voiENLucC",13,5,757,770,277,25.18,46,6,11,""
255,"B Van Ginneken, S Katsuragawa, BM ter Haar Romeny, K Doi, ...","Automatic detection of abnormalities in chest radiographs using local texture analysis",2002,"IEEE transactions on medical imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5477064095233485439,10626615429567403174",25,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:zYLM7Y9cAGgC",21,2,139,149,255,14.17,51,5,18,""
247,"M Niemeijer, MD Abràmoff, B Van Ginneken","Fast detection of the optic disc and fovea in color fundus photographs",2009,"Medical image analysis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3777725572675616469",26,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:R3hNpaxXUhUC",13,6,859,870,247,22.45,82,3,11,""
247,"M Niemeijer, MD Abràmoff, B Van Ginneken","Segmentation of the optic disc, macula and vascular arch in fundus photographs",2006,"IEEE transactions on medical imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=446255861867709018",27,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:LkGwnXOMwfcC",26,1,116,127,247,17.64,82,3,14,""
245,"EM van Rikxoort, B de Hoop, MA Viergever, M Prokop, B van Ginneken","Automatic lung segmentation from thoracic computed tomography scans using a hybrid approach with error detection",2009,"Medical physics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14169941223089065550",28,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:ULOm3_A8WrAC",36,7,2934,2947,245,22.27,49,5,11,""
244,"MJJP Van Grinsven, B van Ginneken, CB Hoyng, T Theelen, CI Sánchez","Fast convolutional neural network training using selective data sampling: Application to hemorrhage detection in color fundus images",2016,"IEEE transactions on medical imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9170568847453666888",29,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:M9uBOdsrCRgC",35,5,1273,1284,244,61.00,49,5,4,""
230,"B Van Ginneken, SG Armato III, B de Hoop, ...","Comparing and combining algorithms for computer-aided detection of pulmonary nodules in computed tomography scans: the ANODE09 study",2010,"Medical image analysis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16898155382402394650",30,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:_Qo2XoVZTnwC",14,6,707,722,230,23.00,58,4,10,""
228,"B Van Ginneken, AAA Setio, C Jacobs, F Ciompi","Off-the-shelf convolutional neural network features for pulmonary nodule detection in computed tomography scans",2015,"2015 IEEE 12th International symposium on biomedical imaging (ISBI)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3459188085599203383",31,"2020-09-01 21:02:34","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:0ju6dEALV5wC",,,286,289,228,45.60,57,4,5,""
197,"B Van Ginneken, CM Schaefer-Prokop, M Prokop","Computer-aided diagnosis: how to move from the laboratory to the clinic",2011,"Radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11154494557308057950,14993629594919203131",32,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:i2xiXl-TujoC",261,3,719,732,197,21.89,66,3,9,""
193,"F Ciompi, B de Hoop, SJ van Riel, K Chung, ET Scholten, M Oudkerk, ...","Automatic classification of pulmonary peri-fissural nodules in computed tomography using an ensemble of 2D views and a convolutional neural network out-of-the-box",2015,"Medical image analysis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14568521204042342742",33,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:uhm167Bumv8C",26,1,195,202,193,38.60,28,7,5,""
191,"B van Ginneken, M Stavridi, JJ Koenderink","Diffuse and specular reflectance from rough surfaces",1998,"Applied Optics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16914516602261093772",34,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:IjCSPb-OGe4C",37,1,130,139,191,8.68,64,3,22,""
190,"B Van Ginneken, T Heimann, M Styner","3D segmentation in the clinic: A grand challenge",2007,"MICCAI Workshop on 3D Segmentation in the Clinic: A Grand Challenge","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16549881996732767718,13002973049163846939,11855423073604549115",35,"2020-09-01 21:02:34","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:eQOLeE2rZwMC",1,,7,15,190,14.62,63,3,13,""
189,"P Lo, B Van Ginneken, JM Reinhardt, T Yavarna, PA De Jong, B Irving, ...","Extraction of airways from CT (EXACT'09)",2012,"IEEE Transactions on Medical Imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7968104102758490533",36,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:qUcmZB5y_30C",31,11,2093,2107,189,23.63,27,7,8,""
0,"B Van Ginneken, T Heimann, M Styner","3D segmentation in the clinic: A grand challenge",2007,"MICCAI Workshop on 3D Segmentation in the Clinic: A Grand Challenge","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16549881996732767718",37,"2020-09-01 21:02:34","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:3DOefFFSZ7MC",1,,7,15,0,0.00,0,3,13,""
185,"M de Bruijne, B van Ginneken, MA Viergever, WJ Niessen","Adapting active shape models for 3D segmentation of tubular structures in medical images",2003,"Biennial International Conference on Information Processing in Medical …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2360432872690580120",38,"2020-09-01 21:02:34","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:YsMSGLbcyi4C",,,,,185,10.88,46,4,17,""
181,"IC Sluimer, PF van Waes, MA Viergever, B van Ginneken","Computer‐aided diagnosis in high resolution CT of the lungs",2003,"Medical physics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6511737817147038623",39,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:WF5omc3nYNoC",30,12,3081,3090,181,10.65,45,4,17,""
179,"EM van Rikxoort, I Isgum, Y Arzhaeva, M Staring, S Klein, MA Viergever, ...","Adaptive local multi-atlas segmentation: Application to the heart and the caudate nucleus",2010,"Medical Image Analysis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4163686614704886737",40,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:ZeXyd9-uunAC",14,1,39,49,179,17.90,26,7,10,""
174,"F Ciompi, K Chung, SJ Van Riel, AAA Setio, PK Gerke, C Jacobs, ...","Towards automatic pulmonary nodule management in lung cancer screening with deep learning",2017,"Scientific reports","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8567006734401252147",41,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:TXeVt8n0jncC",7,,46479,46479,174,58.00,25,7,3,""
167,"AMR Schilham, B Van Ginneken, M Loog","A computer-aided diagnosis system for detection of lung nodules in chest radiographs with an evaluation on a public database",2006,"Medical Image Analysis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1234054976175339261",42,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:MXK_kJrjxJIC",10,2,247,258,167,11.93,56,3,14,""
165,"C Jacobs, EM van Rikxoort, T Twellmann, ET Scholten, PA de Jong, ...","Automatic detection of subsolid pulmonary nodules in thoracic computed tomography images",2014,"Medical image analysis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13872923651436646410",43,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:bjlTY1bLvvcC",18,2,374,384,165,27.50,28,6,6,""
149,"M Niemeijer, X Xu, AV Dumitrescu, P Gupta, B Van Ginneken, JC Folk, ...","Automated measurement of the arteriolar-to-venular width ratio in digital color fundus photographs",2011,"IEEE Transactions on medical imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14355423160597618268",44,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:BUYA1_V_uYcC",30,11,1941,1950,149,16.56,21,7,9,""
144,"M Niemeijer, MD Abramoff, B van Ginneken","Image structure clustering for image quality verification of color retina images in diabetic retinopathy screening",2006,"Medical image analysis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9152679895729904090",45,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:aqlVkmm33-oC",10,6,888,898,144,10.29,48,3,14,""
138,"B Van Ginneken, BM ter Haar Romeny","Automatic segmentation of lung fields in chest radiographs",2000,"Medical physics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17671026951302443772",46,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:vf0YIhSwahgC",27,10,2445,2455,138,6.90,69,2,20,""
136,"B de Hoop, H Gietema, B van Ginneken, P Zanen, G Groenewegen, ...","A comparison of six software packages for evaluation of solid lung nodules using semi-automated volumetry: what is the minimum increase in size to detect growth in repeated CT …",2009,"European radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17148475176430192127",47,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:9ZlFYXVOiuMC",19,4,800,808,136,12.36,23,6,11,""
135,"K Murphy, B van Ginneken, S Klein, M Staring, BJ de Hoop, MA Viergever, ...","Semi-automatic construction of reference standards for evaluation of image registration",2011,"Medical image analysis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15970567742966563807",48,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:ns9cj8rnVeAC",15,1,71,84,135,15.00,19,7,9,""
127,"M Ghafoorian, A Mehrtash, T Kapur, N Karssemeijer, E Marchiori, ...","Transfer learning for domain adaptation in mri: Application in brain lesion segmentation",2017,"International conference on medical image computing and computer-assisted …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14433108461414425390",49,"2020-09-01 21:02:34","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:7MdmnBSEV98C",,,,,127,42.33,21,6,3,""
127,"M de Bruijne, B van Ginneken, MA Viergever, WJ Niessen","Interactive segmentation of abdominal aortic aneurysms in CTA images",2004,"Medical Image Analysis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14139207650278234060",50,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:roLk4NBRz8UC",8,2,127,138,127,7.94,32,4,16,""
125,"FAAM Hoesein, B de Hoop, P Zanen, H Gietema, CLJJ Kruitwagen, ...","CT-quantified emphysema in male heavy smokers: association with lung function decline",2011,"Thorax","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2503222556262111335,16225817165193692000",51,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:1sJd4Hv_s6UC",66,9,782,787,125,13.89,21,6,9,""
124,"M Niemeijer, MD Abramoff, B Van Ginneken","Information fusion for diabetic retinopathy CAD in digital color fundus photographs",2009,"IEEE transactions on medical imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14795703699235766374",52,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:M3ejUd6NZC8C",28,5,775,785,124,11.27,41,3,11,""
122,"OM Mets, CFM Buckens, P Zanen, I Isgum, B van Ginneken, M Prokop, ...","Identification of chronic obstructive pulmonary disease in lung cancer screening computed tomographic scans",2011,"Jama","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9535176740666077921",53,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:ZfRJV9d4-WMC",306,16,1775,1781,122,13.56,17,7,9,""
121,"M Ghafoorian, N Karssemeijer, T Heskes, IWM van Uden, CI Sanchez, ...","Location sensitive deep convolutional neural networks for segmentation of white matter hyperintensities",2017,"Scientific Reports","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5144190841808936245",54,"2020-09-01 21:02:34","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=O1j6_MsAAAAJ&pagesize=100&citation_for_view=O1j6_MsAAAAJ:uoIO7Ko97q4C",7,1,1,12,121,40.33,20,6,3,""
