Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
104,"RD Rudyanto, S Kerkstra, EM Van Rikxoort, C Fetita, PY Brillet, C Lefevre, ...","Comparing algorithms for automated vessel segmentation in computed tomography scans of the lung: the VESSEL12 study",2014,"Medical image analysis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5886181063228782",11,"2020-08-13 12:24:08","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:a0OBvERweLwC",18,7,1217,1232,104,17.33,15,7,6,""
101,"EM Van Rikxoort, B Van Ginneken","Automated segmentation of pulmonary structures in thoracic computed tomography scans: a review",2013,"Physics in Medicine & Biology 58 (17), R","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7858654548922786505",12,"2020-08-13 12:24:08","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:NaGl4SEjCO4C",187,,,,101,14.43,51,2,7,""
95,"B van Ginneken, W Baggerman, EM van Rikxoort","Robust segmentation and anatomical labeling of the airway tree from thoracic CT scans",2008,"International Conference on Medical Image Computing and Computer-Assisted …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11381407062701827735",13,"2020-08-13 12:24:08","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:9yKSN-GCB0IC",,,,,95,7.92,32,3,12,""
95,"EM van Rikxoort, B van Ginneken, M Klik, M Prokop","Supervised enhancement filters: Application to fissure detection in chest CT scans",2007,"IEEE transactions on medical imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2240117688941041987",14,"2020-08-13 12:24:08","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:d1gkVwhDpl0C",27,1,1,10,95,7.31,24,4,13,""
94,"EM Van Rikxoort, M Prokop, B de Hoop, MA Viergever, JPW Pluim, ...","Automatic segmentation of pulmonary lobes robust against incomplete fissures",2010,"IEEE transactions on medical imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14940016956782221874",15,"2020-08-13 12:24:08","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:_FxGoFyzp5QC",29,6,1286,1296,94,9.40,16,6,10,""
91,"K Klooster, NHT Ten Hacken, I Franz, HAM Kerstjens, EM Van Rikxoort, ...","Lung volume reduction coil treatment in chronic obstructive pulmonary disease patients with homogeneous emphysema: a prospective feasibility trial",2014,"Respiration","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3081660801144070300",16,"2020-08-13 12:24:08","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:dfsIfKJdRG4C",88,2,116,125,91,15.17,15,6,6,""
90,"FAAM Hoesein, E van Rikxoort, B van Ginneken, PA de Jong, M Prokop, ...","Computed tomography-quantified emphysema distribution is associated with lung function decline",2012,"European Respiratory Journal","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1084747010435036452,17469845897256618388,14879783045002724552",17,"2020-08-13 12:24:08","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:maZDTaKrznsC",40,4,844,850,90,11.25,15,6,8,""
70,"E van Rikxoort, Y Arzhaeva, B van Ginneken","Automatic segmentation of the liver in computed tomography scans with voxel classification and atlas matching",2007,"Proceedings of the MICCAI Workshop","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17617684320336094814",18,"2020-08-13 12:24:08","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:zYLM7Y9cAGgC",3,,101,108,70,5.38,23,3,13,""
58,"EM Van Rikxoort, JG Goldin, M Galperin-Aizenberg, F Abtin, HJ Kim, P Lu, ...","A method for the automatic quantification of the completeness of pulmonary fissures: evaluation in a database of subjects with severe emphysema",2012,"European radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9186093955945686788",19,"2020-08-13 12:24:08","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:Zph67rFs4hoC",22,2,302,309,58,7.25,8,7,8,""
55,"JH Yun, A Lamb, R Chase, D Singh, MM Parker, A Saferali, J Vestbo, ...","Blood eosinophil count thresholds and exacerbations in patients with chronic obstructive pulmonary disease",2018,"Journal of Allergy and Clinical Immunology 141 (6), 2037-2047.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=416366208863797956",20,"2020-08-13 12:24:08","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:35r97b3x0nAC",,,10,,55,27.50,7,8,2,""
55,"TD Koster, EM Van Rikxoort, RH Huebner, F Doellinger, K Klooster, ...","Predicting lung volume reduction after endobronchial valve therapy is maximized using a combination of diagnostic tools",2016,"Respiration","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10964824180916530041",21,"2020-08-13 12:24:08","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:B3FOqHPlNUQC",92,3,150,157,55,13.75,9,6,4,""
54,"C Jacobs, EM van Rikxoort, K Murphy, M Prokop, CM Schaefer-Prokop, ...","Computer-aided detection of pulmonary nodules: a comparative study using the public LIDC/IDRI database",2016,"European radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16131269046526513617",22,"2020-08-13 12:24:08","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:SP6oXDckpogC",26,7,2139,2147,54,13.50,9,6,4,""
51,"BC Lassen, C Jacobs, JM Kuhnigk, B Van Ginneken, EM Van Rikxoort","Robust semi-automatic segmentation of pulmonary subsolid nodules in chest computed tomography scans",2015,"Physics in Medicine & Biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9522455507672982699",23,"2020-08-13 12:24:08","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:EUQCXRtRnyEC",60,3,1307,1307,51,10.20,10,5,5,""
51,"OM Mets, M Schmidt, CF Buckens, MJ Gondrie, I Isgum, M Oudkerk, ...","Diagnosis of chronic obstructive pulmonary disease in lung cancer screening computed tomography scans: independent contribution of emphysema, air trapping and bronchial wall …",2013,"Respiratory research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14303730188902322930",24,"2020-08-13 12:24:08","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:ns9cj8rnVeAC",14,1,59,59,51,7.29,7,7,7,""
51,"EL Van Den Broek, EM van Rikxoort","Evaluation of color representation for texture analysis",2004,"Proceedings of the 16th Belgium-Netherlands Artificial Intelligence …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1383911289569758304",25,"2020-08-13 12:24:08","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:UeHWp8X0CEIC",,,,,51,3.19,26,2,16,""
49,"JP Charbonnier, EM Van Rikxoort, AAA Setio, CM Schaefer-Prokop, ...","Improving airway segmentation in computed tomography using leak detection with convolutional networks",2017,"Medical image analysis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10119306392018768738",26,"2020-08-13 12:24:08","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:geHnlv5EZngC",36,,52,60,49,16.33,10,5,3,""
49,"K Murphy, JPW Pluim, EM van Rikxoort, PA de Jong, B de Hoop, ...","Toward automatic regional analysis of pulmonary function using inspiration and expiration thoracic CT",2012,"Medical physics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4159560996296390373",27,"2020-08-13 12:24:08","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:RHpTSmoSYBkC",39,3,1650,1662,49,6.13,8,6,8,""
43,"FAA Mohamed Hoesein, PA de Jong, JWJ Lammers, WPTM Mali, ...","Contribution of CT quantified emphysema, air trapping and airway wall thickness on pulmonary function in male smokers with and without COPD",2014,"COPD: Journal of Chronic Obstructive Pulmonary Disease","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12560823050881457785",28,"2020-08-13 12:24:08","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:pyW8ca7W8N0C",11,5,503,509,43,7.17,9,5,6,""
40,"C Jacobs, EM van Rikxoort, ET Scholten, PA de Jong, M Prokop, ...","Solid, part-solid, or non-solid?: classification of pulmonary nodules in low-dose chest computed tomography by a computer-aided diagnosis system",2015,"Investigative radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17914761474692895903",29,"2020-08-13 12:24:08","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:bFI3QPDXJZMC",50,3,168,173,40,8.00,7,6,5,""
32,"L Gallardo-Estrella, DA Lynch, M Prokop, D Stinson, J Zach, PF Judy, ...","Normalizing computed tomography data reconstructed with different filter kernels: effect on emphysema quantification",2016,"European radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15682115650147851893",30,"2020-08-13 12:24:08","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:1sJd4Hv_s6UC",26,2,478,486,32,8.00,5,7,4,""
27,"EM Van Rikxoort, W Baggerman, B Van Ginneken","Automatic segmentation of the airway tree from thoracic CT scans using a multi-threshold approach",2009,"Proc. of Second International Workshop on Pulmonary Image Analysis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13063578325072036697",31,"2020-08-13 12:24:08","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:5nxA0vEk-isC",,,341,349,27,2.45,9,3,11,""
27,"EL van den Broek, T Kok, TE Schouten, LG Vuurpijl","Human-centered content-based image retrieval",2008,"Human Vision and Electronic Imaging XIII 6806, 68061L","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8038651987898589816",32,"2020-08-13 12:24:08","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:O3NaXMp0MMsC",,,,,27,2.25,7,4,12,""
26,"FAAM Hoesein, M Schmidt, OM Mets, HA Gietema, JWJ Lammers, ...","Discriminating dominant computed tomography phenotypes in smokers without or with mild COPD",2014,"Respiratory Medicine","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5267033159797573513",33,"2020-08-13 12:24:08","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:J_g5lzvAfSwC",108,1,136,143,26,4.33,4,6,6,""
26,"E Van Rikxoort, B Van Ginneken","Automatic segmentation of the lungs and lobes from thoracic CT scans",2011,"Proc. 4th Int. Workshop Pulmonary Image Anal","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6106095811807054823",34,"2020-08-13 12:24:08","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:TFP_iSt0sucC",,,261,268,26,2.89,13,2,9,""
26,"EM van Rikxoort, M Prokop, B de Hoop, MA Viergever, JPW Pluim, ...","Automatic segmentation of the pulmonary lobes from fissures, airways, and lung borders: evaluation of robustness against missing data",2009,"International Conference on Medical Image Computing and Computer-Assisted …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15092302850885680539",35,"2020-08-13 12:24:08","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:Y0pCki6q_DkC",,,,,26,2.36,4,6,11,""
24,"FAAM Hoesein, PA de Jong, JWJ Lammers, WPTM Mali, M Schmidt, ...","Airway wall thickness associated with forced expiratory volume in 1 second decline and development of airflow limitation",2015,"European Respiratory Journal","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13584450798353585582",36,"2020-08-13 12:24:08","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:RGFaLdJalmkC",45,3,644,651,24,4.80,4,6,5,""
24,"Y Arzhaeva, M Prokop, K Murphy, EM van Rikxoort, PA de Jong, ...","Automated estimation of progression of interstitial lung disease in CT images",2010,"Medical physics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10305933231621539339",37,"2020-08-13 12:24:08","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:Tyk-4Ss8FVUC",37,1,63,73,24,2.40,4,6,10,""
22,"D Chong, MS Brown, HJ Kim, EM van Rikxoort, L Guzman, ...","Reproducibility of volume and densitometric measures of emphysema on repeat computed tomography with an interval of 1 week",2012,"European radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16974625732689706339",38,"2020-08-13 12:24:08","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:YOwf2qJgpHMC",22,2,287,294,22,2.75,4,6,8,""
22,"TTJP Kockelkorn, EM van Rikxoort, JC Grutters, B van Ginneken","Interactive lung segmentation in CT scans with severe abnormalities",2010,"2010 IEEE International Symposium on Biomedical Imaging: From Nano to Macro …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17284129500278835313",39,"2020-08-13 12:24:08","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:kNdYIx-mwKoC",,,,,22,2.20,6,4,10,""
21,"JP Charbonnier, M Brink, F Ciompi, ET Scholten, CM Schaefer-Prokop, ...","Automatic pulmonary artery-vein separation and classification in computed tomography using tree partitioning and peripheral vessel matching",2015,"IEEE transactions on medical imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7303540606188063974",40,"2020-08-13 12:24:08","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:p2g8aNsByqUC",35,3,882,892,21,4.20,4,6,5,""
20,"A Boueiz, Y Chang, MH Cho, GR Washko, RSJ Estépar, RP Bowler, ...","Lobar emphysema distribution is associated with 5-year radiological disease progression",2018,"Chest","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17459489425823189277",41,"2020-08-13 12:24:08","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:olpn-zPbct0C",153,1,65,76,20,10.00,3,7,2,""
19,"EL Van Den Broek, EM Van Rikxoort, TE Schouten","Human-centered object-based image retrieval",2005,"International Conference on Pattern Recognition and Image Analysis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=117183584984567400",42,"2020-08-13 12:24:08","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:IjCSPb-OGe4C",,,492,501,19,1.27,6,3,15,""
18,"JBA Welling, JE Hartman, EM van Rikxoort, NHT Ten Hacken, ...","Minimal important difference of target lobar volume reduction after endobronchial valve treatment for emphysema",2018,"Respirology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13448566144382533097",43,"2020-08-13 12:24:08","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:bnK-pcrLprsC",23,3,306,310,18,9.00,4,5,2,""
17,"M Hardin, MH Cho, ML McDonald, E Wan, DA Lomas, HO Coxson, ...","A genome-wide analysis of the response to inhaled β 2-agonists in chronic obstructive pulmonary disease",2016,"The pharmacogenomics journal","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5438843427585427019",44,"2020-08-13 12:24:08","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:uWQEDVKXjbEC",16,4,326,335,17,4.25,2,7,4,""
16,"E Pompe, EM van Rikxoort, M Schmidt, J Rühaak, LG Estrella, ...","Parametric response mapping adds value to current computed tomography biomarkers in diagnosing chronic obstructive pulmonary disease",2015,"American journal of respiratory and critical care medicine","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2861070141397780388",45,"2020-08-13 12:24:08","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:NhqRSupF_l8C",191,9,1084,1086,16,3.20,3,6,5,""
15,"BW Allwood, R Gillespie, M Galperin-Aizenberg, M Bateman, H Olckers, ...","Obstructive pulmonary disease in patients with previous tuberculosis: Pathophysiology of a community-based cohort",2017,"South African Medical Journal","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1601913638712668539",46,"2020-08-13 12:24:08","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:eflP2zaiRacC",107,5,440,445,15,5.00,3,6,3,""
15,"K Klooster, NHT Ten Hacken, JE Hartman, HAM Kerstjens, ...","Endobronchial valve treatment versus standard medical care in patients with emphysema without interlobar collateral ventilation",2015,"European Respiratory Journal 46 (suppl 59)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1039971848104639734",47,"2020-08-13 12:24:08","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:dshw04ExmUIC",,,,,15,3.00,3,5,5,""
13,"J Huo, K Okada, EM van Rikxoort, HJ Kim, JR Alger, WB Pope, JG Goldin, ...","Ensemble segmentation for GBM brain tumors on MR images using confidence‐based averaging",2013,"Medical physics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16764320776556676639",48,"2020-08-13 12:24:08","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:RYcK_YlVTxYC",40,9,93502,93502,13,1.86,2,8,7,""
12,"E van Rikxoort, Y Arzhaeva, B van Ginneken","A multi-atlas approach to automatic segmentation of the caudate nucleus in MR brain images",2007,"Proceedings of MICCAI Workshop 3D Segmentation in the Clinic: A Grand …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4292505718482622984",49,"2020-08-13 12:24:08","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:YsMSGLbcyi4C",,,,,12,0.92,4,3,13,""
11,"FAAM Hoesein, PA de Jong, JWJ Lammers, WPTM Mali, M Schmidt, ...","Computed tomography structural lung changes in discordant airflow limitation",2013,"PloS one","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7574641132725488926",50,"2020-08-13 12:24:08","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:nb7KW1ujOQ8C",8,6,65177,,11,1.57,2,6,7,""
10,"JP Charbonnier, E Pompe, C Moore, S Humphries, B van Ginneken, ...","Airway wall thickening on CT: relation to smoking status and severity of COPD",2019,"Respiratory medicine","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2044101552450383649",51,"2020-08-13 12:24:08","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:7T2F9Uy0os0C",146,,36,41,10,10.00,2,6,1,""
10,"TTJP Kockelkorn, CM Schaefer‐Prokop, G Bozovic, A Muñoz‐Barrutia, ...","Interactive lung segmentation in abnormal human and animal chest CT scans",2014,"Medical physics 41 (8Part1)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6125975055231559958",52,"2020-08-13 12:24:08","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:D03iK_w7-QYC",81915,,,,10,1.67,2,5,6,""
10,"B Lassen, JM Kuhnigk, EM Van Rikxoort, HO Peitgen","Interactive lung lobe segmentation and correction in tomographic images",2011,"Medical Imaging 2011: Computer-Aided Diagnosis 7963, 79631S","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16741708988934202815",53,"2020-08-13 12:24:08","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_dqymXQAAAAJ&pagesize=100&citation_for_view=_dqymXQAAAAJ:R3hNpaxXUhUC",,,,,10,1.11,3,4,9,""
