Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
114,"MHJ Verhofstad, WP Lange, JAWM van der Laak, AAJ Verhofstad, ...","Microscopic analysis of anastomotic healing in the intestine of normal and diabetic rats",2001,"Diseases of the colon & rectum","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9439135032688286574",13,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:2osOgNQ5qMEC",44,3,423,431,114,6.00,23,5,19,""
113,"JKJ Deegens, HBPM Dijkman, GF Borm, EJ Steenbergen, ...","Podocyte foot process effacement as a diagnostic tool in focal segmental glomerulosclerosis",2008,"Kidney international","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12415896348350084006",14,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:Ug5p-4gJ2f0C",74,12,1568,1576,113,9.42,23,5,12,""
103,"P Wesseling, JAWM van der Laak, M Link, HLJM Teepen, DJ Ruiter","Quantitative analysis of microvascular changes in diffuse astrocytic neoplasms with increasing grade of malignancy",1998,"Human pathology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6824184131520988851",15,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:qjMakFHDy7sC",29,4,352,358,103,4.68,21,5,22,""
95,"JAWM Van der Laak, MMM Pahlplatz, AGJM Hanselaar, PCM de Wilde","Hue‐saturation‐density (HSD) model for stain recognition in digital images from transmitted light microscopy",2000,"Cytometry: The Journal of the International Society for Analytical Cytology …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14383690746217219647",16,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:eQOLeE2rZwMC",,,,,95,4.75,24,4,20,""
95,"J Bulten, JAWM VAN DER LAAK, JH Gemmink, MMM Pahlplatz, ...","MIB1, a promising marker for the classification of cervical intraepithelial neoplasia",1996,"The Journal of pathology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12194336901319456458",17,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:IjCSPb-OGe4C",178,3,268,273,95,3.96,19,5,24,""
88,"CML van Herpen, JAWM van der Laak, IJM de Vries, JH van Krieken, ...","Intratumoral recombinant human interleukin-12 administration in head and neck squamous cell carcinoma patients modifies locoregional lymph node architecture and induces natural …",2005,"Clinical cancer research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11296698746763837129",18,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:YsMSGLbcyi4C",11,5,1899,1909,88,5.87,18,5,15,""
75,"BE Bejnordi, G Zuidhof, M Balkenhol, M Hermsen, P Bult, B van Ginneken, ...","Context-aware stacked convolutional neural networks for classification of breast carcinomas in whole-slide histopathology images",2017,"Journal of Medical Imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10616853499280907465",19,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:kRWSkSYxWN8C",4,4,44504,44504,75,25.00,11,7,3,""
75,"F Ciompi, O Geessink, BE Bejnordi, GS De Souza, A Baidoshvili, G Litjens, ...","The importance of stain normalization in colorectal tissue classification with convolutional networks",2017,"2017 IEEE 14th International Symposium on Biomedical Imaging (ISBI 2017 …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4102008958123816219",20,"2020-08-12 21:55:26","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:VOx2b1Wkg3QC",,,,,75,25.00,11,7,3,""
75,"G Kats‐Ugurlu, I Roodink, M de Weijert, D Tiemessen, C Maass, K Verrijp, ...","Circulating tumour tissue fragments in patients with pulmonary metastasis of clear cell renal cell carcinoma",2009,"The Journal of Pathology: A Journal of the Pathological Society of Great …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13580686900522147219",21,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:UebtZRa9Y70C",,,,,75,6.82,11,7,11,""
74,"A Koster, JHJM van Krieken, MA MacKenzie, M Schraders, GF Borm, ...","Increased vascularization predicts favorable outcome in follicular lymphoma",2005,"Clinical cancer research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18422632178658772193",22,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:W7OEmFMy1HYC",11,1,154,161,74,4.93,12,6,15,""
72,"JR Westphal, RGM Van't Hullenaar, J Van der Laak, I Cornelissen, ...","Vascular density in melanoma xenografts correlates with vascular permeability factor expression but not with metastatic potential",1997,"British journal of cancer","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13385105711176122379",23,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:Y0pCki6q_DkC",76,5,561,570,72,3.13,14,5,23,""
70,"JA Golden","Deep learning algorithms for detection of lymph node metastases from breast cancer: helping artificial intelligence be seen",2017,"Jama","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9141970500183158507",24,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:q3CdL3IzO_QC",318,22,2184,2186,70,23.33,70,1,3,""
68,"AC Navis, A Bourgonje, P Wesseling, A Wright, W Hendriks, K Verrijp, ...","Effects of dual targeting of tumor cells and stroma in human glioblastoma xenografts with a tyrosine kinase inhibitor against c-MET and VEGFR2",2013,"PloS one","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9869945031308855878",25,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:_kc_bZDykSQC",8,3,58262,,68,9.71,10,7,7,""
64,"MJJM Mingels, T Roelofsen, JAWM van der Laak, JA de Hullu, ...","Tubal epithelial lesions in salpingo-oophorectomy specimens of BRCA-mutation carriers and controls",2012,"Gynecologic oncology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11856680196721072356",26,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:Zph67rFs4hoC",127,1,88,93,64,8.00,13,5,8,""
60,"CML van Herpen, R van der Voort, JAWM van der Laak, IS Klasen, ...","Intratumoral rhIL‐12 administration in head and neck squamous cell carcinoma patients induces B cell activation",2008,"International journal of cancer","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14440925587967538064",27,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:0EnyYjriUFMC",123,10,2354,2361,60,5.00,12,5,12,""
55,"BE Bejnordi, M Balkenhol, G Litjens, R Holland, P Bult, N Karssemeijer, ...","Automated detection of DCIS in whole-slide H&E stained breast histopathology images",2016,"IEEE transactions on medical imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4689762899907422351",28,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:l7t_Zn2s7bgC",35,9,2141,2150,55,13.75,8,7,4,""
55,"M Kox, JC Pompe, E Peters, M Vaneker, JW Van Der Laak, ...","α7 nicotinic acetylcholine receptor agonist GTS-21 attenuates ventilator-induced tumour necrosis factor-α production and lung injury",2011,"British journal of anaesthesia","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1524490820590336138",29,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:geHnlv5EZngC",107,4,559,566,55,6.11,9,6,9,""
54,"P Bandi, O Geessink, Q Manson, M Van Dijk, M Balkenhol, M Hermsen, ...","From detection of individual metastases to classification of lymph node status at the patient level: the camelyon17 challenge",2018,"IEEE transactions on medical imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13054230002586416609",30,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:35r97b3x0nAC",38,2,550,560,54,27.00,8,7,2,""
52,"BE Bejnordi, M Mullooly, RM Pfeiffer, S Fan, PM Vacek, DL Weaver, ...","Using deep convolutional neural networks to identify and classify tumor-associated stroma in diagnostic breast biopsies",2018,"Modern Pathology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5374110760369104933",31,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:7T2F9Uy0os0C",31,10,1502,1512,52,26.00,7,7,2,""
49,"A van Berkel, JU Rao, B Kusters, T Demir, E Visser, AR Mensenkamp, ...","Correlation between in vivo 18F-FDG PET and immunohistochemical markers of glucose uptake and metabolism in pheochromocytoma and paraganglioma",2014,"Journal of Nuclear Medicine","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7302054289886699479",32,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:maZDTaKrznsC",55,8,1253,1259,49,8.17,7,7,6,""
49,"JAWM van der Laak, JR Westphal, LJM Schalkwijk, MMM Pahlplatz, ...","An improved procedure to quantify tumour vascularity using true colour image analysis. Comparison with the manual hot‐spot procedure in a human melanoma xenograft model",1998,"The Journal of Pathology: A Journal of the Pathological Society of Great …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5214029255564454886",33,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:ufrVoPGSRksC",,,,,49,2.23,10,5,22,""
49,"J Van den Born, AA Van Kraats, MAH Bakker, KJM Assmann, H Dijkman, ...","Reduction of heparan sulphate-associated anionic sites in the glomerular basement membrane of rats with streptozotocin-induced diabetic nephropathy",1995,"Diabetologia","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17782372774139014897",34,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:WF5omc3nYNoC",38,10,1169,1175,49,1.96,8,6,25,""
48,"G Litjens, P Bandi, B Ehteshami Bejnordi, O Geessink, M Balkenhol, ...","1399 H&E-stained sentinel lymph node sections of breast cancer patients: the CAMELYON dataset",2018,"GigaScience 7 (6), giy","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12911118689571475543",35,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:tKAzc9rXhukC",65,,,,48,24.00,8,6,2,""
45,"D Tellez, M Balkenhol, I Otte-Höller, R van de Loo, R Vogels, P Bult, ...","Whole-slide mitosis detection in H&E breast histology using PHH3 as a reference to train distilled stain-invariant convolutional networks",2018,"IEEE transactions on medical imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=664853976239237267",36,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:dQ2og3OwTAUC",37,9,2126,2136,45,22.50,6,7,2,""
44,"TJH Siebers, VE Bergshoeff, I Otte-Höller, B Kremer, EJM Speel, ...","Chromosome instability predicts the progression of premalignant oral lesions",2013,"Oral oncology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18315858648359962728",37,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:_Qo2XoVZTnwC",49,12,1121,1128,44,6.29,7,6,7,""
43,"TB Koenen, CJ Tack, JM Kroese, AR Hermus, FCG Sweep, ...","Pioglitazone treatment enlarges subcutaneous adipocytes in insulin-resistant patients",2009,"The Journal of Clinical Endocrinology & Metabolism","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12199364627840903118",38,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:LkGwnXOMwfcC",94,11,4453,4457,43,3.91,7,6,11,""
41,"IAM van der Avoort, JAWM van der Laak, A Paffen, JMM Grefte, ...","MIB1 expression in basal cell layer: a diagnostic tool to identify premalignancies of the vulva",2007,"Modern pathology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17545416491550574329",39,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:Se3iqnhoufwC",20,7,770,778,41,3.15,8,5,13,""
41,"JMM Gijtenbeek, P Wesseling, C Maass, L Burgers, JAWM van der Laak","Three-dimensional reconstruction of tumor microvasculature: simultaneous visualization of multiple components in paraffin-embedded tissue",2006,"Angiogenesis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14573682345182005908",40,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:5nxA0vEk-isC",8,4,297,297,41,2.93,8,5,14,""
40,"CG van Niekerk, JAWM van der Laak, ME Börger, HJ Huisman, JA Witjes, ...","Computerized whole slide quantification shows increased microvascular density in pT2 prostate cancer as compared to normal prostate tissue",2009,"The Prostate","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10214499820404046656",41,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:MXK_kJrjxJIC",69,1,62,69,40,3.64,7,6,11,""
39,"W Bulten, P Bándi, J Hoven, R van de Loo, J Lotz, N Weiss, ...","Epithelium segmentation using deep learning in H&E-stained prostate specimens with immunohistochemistry as reference standard",2019,"Scientific reports","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10102326358237382134",42,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:evX43VCCuoAC",9,1,1,10,39,39.00,6,7,1,""
39,"SWJ Janssen, A Hermus, WPH Lange, Q Knijnenburg, J Van der Laak, ...","Progressive histopathological changes in pancreatic islets of Zucker Diabetic Fatty rats",2001,"Experimental and clinical endocrinology & diabetes","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5605598331020866353",43,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:_FxGoFyzp5QC",109,5,273,282,39,2.05,7,6,19,""
39,"Y Xue, J van der Laak, F Smedts, C Schoots, A Verhofstad, ...","Neuroendocrine cells during human prostate development: does neuroendocrine cell density remain constant during fetal as well as postnatal life?",2000,"The Prostate","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8717694370397586554",44,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:roLk4NBRz8UC",42,2,116,123,39,1.95,7,6,20,""
38,"BE Bejnordi, J Lin, B Glass, M Mullooly, GL Gierach, ME Sherman, ...","Deep learning-based assessment of tumor-associated stroma for diagnosing breast cancer in histopathology images",2017,"2017 IEEE 14th International Symposium on Biomedical Imaging (ISBI 2017 …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=574730569234442494",45,"2020-08-12 21:55:26","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:eJXPG6dFmWUC",,,,,38,12.67,5,7,3,""
33,"JAWM van der Laak, CP Schijf, HMJ Kerstens, THM Heijnen‐Wijnen, ...","Development and validation of a computerized cytomorphometric method to assess the maturation of vaginal epithelial cells",1999,"Cytometry: The Journal of the International Society for Analytical Cytology …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15156222198076300031",46,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:4DMP91E08xMC",,,,,33,1.57,7,5,21,""
32,"JC van Gaal, MHS Roeffen, UE Flucke, JAWM van der Laak, ...","Simultaneous targeting of insulin-like growth factor-1 receptor and anaplastic lymphoma kinase in embryonal and alveolar rhabdomyosarcoma: a rational choice",2013,"European journal of cancer","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4394460908810816017",47,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:mB3voiENLucC",49,16,3462,3470,32,4.57,6,5,7,""
32,"CG van Niekerk, JA Witjes, JO Barentsz, JAWM van der Laak, ...","Microvascularity in transition zone prostate tumors resembles normal prostatic tissue",2013,"The Prostate","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1974661505902080117",48,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:qUcmZB5y_30C",73,5,467,475,32,4.57,6,5,7,""
32,"IMP Arts, HJ Schelhaas, KCN Verrijp, MJ Zwarts, S Overeem, ...","Intramuscular fibrous tissue determines muscle echo intensity in amyotrophic lateral sclerosis",2012,"Muscle & nerve","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7650080477521085872",49,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:-f6ydRqryjwC",45,3,449,450,32,4.00,5,6,8,""
32,"EJM Hannen, JAWM van der Laak, JJ Manni, HPM Freihofer, PJ Slootweg, ...","Computer assisted analysis of the microvasculature in metastasized and nonmetastasized squamous cell carcinomas of the tongue",2002,"Head & Neck: Journal for the Sciences and Specialties of the Head and Neck …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17952012237622985209",50,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:8k81kl-MbHgC",,,,,32,1.78,5,6,18,""
31,"CG van Niekerk, JAWM van der Laak, T Hambrock, HJ Huisman, ...","Correlation between dynamic contrast-enhanced MRI and quantitative histopathologic microvascular parameters in organ-confined prostate cancer",2014,"European radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13841275090816983703",51,"2020-08-12 21:55:26","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=suzUVuwAAAAJ&pagesize=100&citation_for_view=suzUVuwAAAAJ:NMxIlDl6LWMC",24,10,2597,2605,31,5.17,6,5,6,""
