Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
32,"K Chung, C Jacobs, ET Scholten, JM Goo, H Prosch, N Sverzellati, ...","Lung-RADS category 4X: does it improve prediction of malignancy in subsolid nodules?",2017,"Radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6175266469384712630",17,"2020-08-13 07:49:11","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:hMod-77fHWUC",284,1,264,271,32,10.67,5,7,3,""
32,"C Gatta, PI Radeva, JM Ferré, OP Vila, O Rodriguez, D Rotger, ...","Systems and methods for performing an image-based gating procedure during an IVUS imaging procedure",2013,"US Patent 8,396,276","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7062070862984912255",18,"2020-08-13 07:49:11","Patent","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:ufrVoPGSRksC",,,,,32,4.57,5,7,7,""
28,"D Tellez, G Litjens, P Bándi, W Bulten, JM Bokhorst, F Ciompi, ...","Quantifying the effects of data augmentation and stain color normalization in convolutional neural networks for computational pathology",2019,"Medical image analysis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9638664310854063699",19,"2020-08-13 07:49:11","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:3s1wT3WcHBgC",58,,101544,101544,28,28.00,4,7,1,""
28,"SJ van Riel, F Ciompi, C Jacobs, MMW Wille, ET Scholten, M Naqibullah, ...","Malignancy risk estimation of screen-detected nodules at baseline CT: comparison of the PanCan model, Lung-RADS and NCCN guidelines",2017,"European radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3463244640968070105",20,"2020-08-13 07:49:11","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:JV2RwH3_ST0C",27,10,4019,4029,28,9.33,4,7,3,""
28,"F Ciompi, O Pujol, C Gatta, O Rodríguez-Leor, J Mauri-Ferré, P Radeva","Fusing in-vitro and in-vivo intravascular ultrasound data for plaque characterization",2010,"The international journal of cardiovascular imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9740655195131479380",21,"2020-08-13 07:49:11","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:9yKSN-GCB0IC",26,7,763,779,28,2.80,5,6,10,""
27,"C Gatta, S Balocco, F Ciompi, R Hemetsberger, OR Leor, P Radeva","Real-time gating of ivus sequences based on motion blur analysis: Method and quantitative validation",2010,"International Conference on Medical Image Computing and Computer-Assisted …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16074478644414706388",22,"2020-08-13 07:49:11","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:2osOgNQ5qMEC",,,,,27,2.70,5,6,10,""
25,"N Lessmann, I Išgum, AAA Setio, BD de Vos, F Ciompi, PA de Jong, ...","Deep convolutional neural networks for automatic coronary calcium scoring in a screening study with low-dose chest CT",2016,"Medical Imaging 2016: Computer-Aided Diagnosis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11932712040638875797",23,"2020-08-13 07:49:11","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:R3hNpaxXUhUC",9785,,978511,978511,25,6.25,4,7,4,""
25,"S Balocco, C Gatta, F Ciompi, O Pujol, X Carrillo, J Mauri, P Radeva","Combining growcut and temporal correlation for ivus lumen segmentation",2011,"Iberian Conference on Pattern Recognition and Image Analysis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9479858170729570556",24,"2020-08-13 07:49:11","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:zYLM7Y9cAGgC",,,556,563,25,2.78,4,7,9,""
24,"F Ciompi, O Pujol, E Fernández-Nofrerías, J Mauri, P Radeva","ECOC random fields for lumen segmentation in radial artery IVUS sequences",2009,"International Conference on Medical Image Computing and Computer-Assisted …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8616859384592445149",25,"2020-08-13 07:49:11","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:u-x6o8ySG0sC",,,,,24,2.18,5,5,11,""
21,"JP Charbonnier, M Brink, F Ciompi, ET Scholten, CM Schaefer-Prokop, ...","Automatic pulmonary artery-vein separation and classification in computed tomography using tree partitioning and peripheral vessel matching",2015,"IEEE transactions on medical imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7303540606188063974",26,"2020-08-13 07:49:11","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:TQgYirikUcIC",35,3,882,892,21,4.20,4,6,5,""
20,"X Carrillo, E Fernandez-Nofrerias, F Ciompi, O Rodriguez-Leor, P Radeva, ...","Changes in radial artery volume assessed using intravascular ultrasound: a comparison of two vasodilator regimens in transradial coronary interventions",2011,"Journal of Invasive Cardiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7010776494810916960,7948323122588209355",27,"2020-08-13 07:49:11","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:Y0pCki6q_DkC",23,10,401,401,20,2.22,3,6,9,""
18,"SJ Van Riel, F Ciompi, MM Winkler Wille, A Dirksen, S Lam, ET Scholten, ...","Malignancy risk estimation of pulmonary nodules in screening CTs: Comparison between a computer model and human observers",2017,"PLoS One","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11335791003669055242",28,"2020-08-13 07:49:11","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:O3NaXMp0MMsC",12,11,185032,,18,6.00,3,7,3,""
15,"M Silva, M Prokop, C Jacobs, G Capretti, N Sverzellati, F Ciompi, ...","Long-term active surveillance of screening detected subsolid nodules is a safe strategy to reduce overtreatment",2018,"Journal of Thoracic Oncology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4749736138620847044",29,"2020-08-13 07:49:11","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:70eg2SAEIzsC",13,10,1454,1463,15,7.50,2,7,2,""
14,"P Bándi, R van de Loo, M Intezar, D Geijs, F Ciompi, B van Ginneken, ...","Comparison of different methods for tissue segmentation in histopathological whole-slide images",2017,"2017 IEEE 14th International Symposium on Biomedical Imaging (ISBI 2017 …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=564398722349753208",30,"2020-08-13 07:49:11","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:blknAaTinKkC",,,,,14,4.67,2,7,3,""
13,"M Silva, CM Schaefer-Prokop, C Jacobs, G Capretti, F Ciompi, ...","Detection of subsolid nodules in lung cancer screening: complementary sensitivity of visual reading and computer-aided diagnosis",2018,"Investigative radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3431674930923271869",31,"2020-08-13 07:49:11","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:J_g5lzvAfSwC",53,8,441,449,13,6.50,2,6,2,""
11,"C Gatta, F Ciompi","Stacked sequential scale-spacetaylor context",2014,"IEEE transactions on pattern analysis and machine intelligence","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16487560082385627861",32,"2020-08-13 07:49:11","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:dhFuZR0502QC",36,8,1694,1700,11,1.83,6,2,6,""
11,"F Ciompi, O Pujol, C Gatta, X Carrillo, J Mauri, P Radeva","A holistic approach for the detection of media-adventitia border in IVUS",2011,"International Conference on Medical Image Computing and Computer-Assisted …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=253415321777801169",33,"2020-08-13 07:49:11","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:UeHWp8X0CEIC",,,,,11,1.22,2,6,9,""
11,"J Seabra, J Sanches, F Ciompi, P Radeva","Ultrasonographic plaque characterization using a rayleigh mixture model",2010,"2010 IEEE International Symposium on Biomedical Imaging: From Nano to Macro","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6853869133266746055",34,"2020-08-13 07:49:11","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:Wp0gIr-vW9MC",,,1,4,11,1.10,3,4,10,""
10,"D Tellez, M Balkenhol, N Karssemeijer, G Litjens, J van der Laak, ...","H and E stain augmentation improves generalization of convolutional networks for histopathological mitosis detection",2018,"Medical Imaging 2018: Digital Pathology 10581, 105810Z","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13963186865288654840",35,"2020-08-13 07:49:11","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:NaGl4SEjCO4C",,,,,10,5.00,2,6,2,""
10,"F Ciompi, C Gatta, O Pujol, O Rodrıguez-Leor, JM Ferré, P Radeva","Reconstruction and analysis of intravascular ultrasound sequences",2011,"Recent Advances in Biomedical Signal Processing","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16311673115948583685",36,"2020-08-13 07:49:11","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:W7OEmFMy1HYC",223,243,231,250,10,1.11,2,6,9,""
9,"Z Swiderska-Chadaj, H Pinckaers, M van Rijthoven, M Balkenhol, ...","Learning to detect lymphocytes in immunohistochemistry with deep learning",2019,"Medical image analysis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6264470711036776042",37,"2020-08-13 07:49:11","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:a0OBvERweLwC",58,,101547,101547,9,9.00,2,5,1,""
9,"JP Charbonnier, K Chung, ET Scholten, EM Van Rikxoort, C Jacobs, ...","Automatic segmentation of the solid core and enclosed vessels in subsolid pulmonary nodules",2018,"Scientific reports","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8466773781330734644",38,"2020-08-13 07:49:11","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:ns9cj8rnVeAC",8,1,1,11,9,4.50,2,6,2,""
8,"MCA Balkenhol, P Bult, D Tellez, W Vreuls, PC Clahsen, F Ciompi, ...","Deep learning and manual assessment show that the absolute mitotic count does not contain prognostic information in triple negative breast cancer",2019,"Cellular Oncology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12757377873820382256",39,"2020-08-13 07:49:11","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:fPk4N6BV_jEC",42,4,555,569,8,8.00,1,7,1,""
8,"OGF Geessink, A Baidoshvili, JM Klaase, BE Bejnordi, GJS Litjens, ...","Computer aided quantification of intratumoral stroma yields an independent prognosticator in rectal cancer",2019,"Cellular Oncology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14546191034356758304",40,"2020-08-13 07:49:11","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:rO6llkc54NcC",42,3,331,341,8,8.00,1,6,1,""
8,"J Seabra, F Ciompi, P Radeva, JM Sanches","A rayleigh mixture model for IVUS imaging",2012,"Ultrasound Imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9464413182933177515",41,"2020-08-13 07:49:11","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:Se3iqnhoufwC",,,25,47,8,1.00,2,4,8,""
8,"F Ciompi","Ecoc-based plaque classification using in-vivo and ex-vivo intravascular ultrasound data",2008,"Master thesis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6981792920384970579",42,"2020-08-13 07:49:11","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:d1gkVwhDpl0C",,,,,8,0.67,8,1,12,""
7,"MCA Balkenhol, D Tellez, W Vreuls, PC Clahsen, H Pinckaers, F Ciompi, ...","Deep learning assisted mitotic counting for breast cancer",2019,"Laboratory Investigation","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6608334460566471833",43,"2020-08-13 07:49:11","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:cFHS6HbyZ2cC",99,11,1596,1606,7,7.00,1,7,1,""
7,"D Tellez, G Litjens, J van der Laak, F Ciompi","Neural image compression for gigapixel histopathology image analysis",2019,"IEEE Transactions on Pattern Analysis and Machine Intelligence","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4390761085294806824",44,"2020-08-13 07:49:11","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:pqnbT2bcN3wC",,,,,7,7.00,2,4,1,""
7,"F Ciompi, S Balocco, J Rigla, X Carrillo, J Mauri, P Radeva","Computer‐aided detection of intracoronary stent in intravascular ultrasound sequences",2016,"Medical physics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13722029973076101949",45,"2020-08-13 07:49:11","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:iH-uZ7U-co4C",43,10,5616,5625,7,1.75,1,6,4,""
6,"F Ciompi, C Jacobs, ET Scholten, SJ van Riel, MMW Wille, M Prokop, ...","Automatic detection of spiculation of pulmonary nodules in computed tomography images",2015,"Medical Imaging 2015: Computer-Aided Diagnosis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1720898603461111674",46,"2020-08-13 07:49:11","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:hFOr9nPyWt4C",9414,,941409,941409,6,1.20,1,7,5,""
6,"F Ciompi, S Balocco, C Caus, J Mauri, P Radeva","Stent shape estimation through a comprehensive interpretation of intravascular ultrasound images",2013,"International Conference on Medical Image Computing and Computer-Assisted …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14808204315824444400",47,"2020-08-13 07:49:11","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:QIV2ME_5wuYC",,,,,6,0.86,1,5,7,""
6,"F Ciompi, A Palaioroutas, M Loeve, O Pujol, P Radeva, H Tiddens, ...","Lung tissue classification in severe advanced cystic fibrosis from CT scans",2011,"Fourth Int Work Pulm Image Anal","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10695586230120033103",48,"2020-08-13 07:49:11","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:8k81kl-MbHgC",,,57,68,6,0.67,1,7,9,""
6,"F Ciompi, O Pujol, OR Leor, C Gatta, AS Vida, P Radeva","Enhancing in-vitro IVUS data for tissue characterization",2009,"Iberian Conference on Pattern Recognition and Image Analysis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1585581466834494042",49,"2020-08-13 07:49:11","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:u5HHmVD_uO8C",,,241,248,6,0.55,1,6,11,""
5,"M Gamala, JWG Jacobs, SF Linn-Rasker, M Nix, BGF Heggelman, ...","The performance of dual-energy CT in the classification criteria of gout: a prospective study in subjects with unclassified arthritis",2020,"Rheumatology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14495696920257245506",50,"2020-08-13 07:49:11","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:b0M2c_1WBrUC",59,4,845,851,5,5.00,1,6,1,""
5,"N Pawlowski, S Bhooshan, N Ballas, F Ciompi, B Glocker, M Drozdzal","Needles in haystacks: On classifying tiny objects in large images",2019,"arXiv preprint arXiv:1908.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14388914280860522942",51,"2020-08-13 07:49:11","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:D03iK_w7-QYC",6037,,,,5,5.00,1,6,1,""
5,"Z Swiderska-Chadaj, H Pinckaers, M van Rijthoven, M Balkenhol, ...","Convolutional neural networks for lymphocyte detection in immunohistochemically stained whole-slide images",2018,"","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=196320442164707556",52,"2020-08-13 07:49:11","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:lSLTfruPkqcC",,,,,5,2.50,1,5,2,""
5,"F Ciompi, K Chung, SJ van Riel, AAA Setio, PK Gerke, C Jacobs, ...","Corrigendum: Towards automatic pulmonary nodule management in lung cancer screening with deep learning",2017,"Scientific Reports","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=26267642302870236",53,"2020-08-13 07:49:11","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DOErev8AAAAJ&pagesize=100&citation_for_view=DOErev8AAAAJ:GnPB-g6toBAC",7,,46878,46878,5,1.67,1,7,3,""
