Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
235,"G Litjens, O Debats, J Barentsz, N Karssemeijer, H Huisman","Computer-aided detection of prostate cancer in MRI",2014,"IEEE transactions on medical imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2908069285137157626",11,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:6MVT8mER-OMC",33,5,1083,1092,235,39.17,47,5,6,""
195,"ENJT van Lin, JJ Fütterer, SW Heijmink, LP van der Vight, AL Hoffmann, ...","IMRT boost dose planning on dominant intraprostatic lesions: gold marker-based three-dimensional fusion of CT with dynamic contrast-enhanced and 1H-spectroscopic MRI",2006,"International Journal of Radiation Oncology* Biology* Physics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12299719120846507003",12,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:UeHWp8X0CEIC",65,1,291,303,195,13.93,33,6,14,""
176,"JJ Fütterer, TWJ Scheenen, HJ Huisman, DWJ Klomp, FA van Dorsten, ...","Initial experience of 3 tesla endorectal coil magnetic resonance imaging and 1H-spectroscopic imaging of the prostate",2004,"Investigative radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4129980350114929790,6707800161905153786",13,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:d1gkVwhDpl0C",39,11,671,680,176,11.00,29,6,16,""
172,"JO Barentsz, M Engelbrecht, GJ Jager, JA Witjes, J de LaRosette, ...","Fast dynamic gadolinium‐enhanced MR imaging of urinary bladder and prostate cancer",1999,"Journal of Magnetic Resonance Imaging: An Official Journal of the …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9172514927993460045",14,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:9yKSN-GCB0IC",,,,,172,8.19,29,6,21,""
150,"EK Vos, GJS Litjens, T Kobus, T Hambrock, CA Kaa, JO Barentsz, ...","Assessment of prostate cancer aggressiveness using dynamic contrast-enhanced magnetic resonance imaging at 3 T",2013,"European urology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=115460116805624360",15,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:nb7KW1ujOQ8C",64,3,448,455,150,21.43,21,7,7,""
139,"MO Leach, B Morgan, PS Tofts, DL Buckley, W Huang, MA Horsfield, ...","Imaging vascular function for early stage clinical trials using dynamic contrast-enhanced magnetic resonance imaging",2012,"European radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7944651468101679970",16,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:3s1wT3WcHBgC",22,7,1451,1464,139,17.38,20,7,8,""
131,"HJ Huisman, MR Engelbrecht, JO Barentsz","Accurate estimation of pharmacokinetic contrast‐enhanced dynamic MRI parameters of the prostate",2001,"Journal of Magnetic Resonance Imaging: An Official Journal of the …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17600801553193803424",17,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:zYLM7Y9cAGgC",,,,,131,6.89,44,3,19,""
126,"T Hambrock, JJ Fütterer, HJ Huisman, C Hulsbergen-vandeKaa, ...","Thirty-two-channel coil 3T magnetic resonance-guided biopsies of prostate tumor suspicious regions identified on multimodality 3T magnetic resonance imaging: technique and …",2008,"Investigative radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13099020070548141810",18,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:YsMSGLbcyi4C",43,10,686,694,126,10.50,25,5,12,""
119,"PC Vos, JO Barentsz, N Karssemeijer, HJ Huisman","Automatic computer-aided detection of prostate cancer based on multiparametric magnetic resonance image analysis",2012,"Physics in Medicine & Biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13455779673289424103",19,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:pqnbT2bcN3wC",57,6,1527,1527,119,14.88,30,4,8,""
116,"PC Vos, T Hambrock, JO Barenstz, HJ Huisman","Computer-assisted analysis of peripheral zone prostate lesions using T2-weighted and dynamic contrast enhanced T1-weighted MRI",2010,"Physics in Medicine & Biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8022713700082473019",20,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:4TOpqqG69KYC",55,6,1719,1719,116,11.60,29,4,10,""
108,"ENJT van Lin, LP van der Vight, JA Witjes, HJJ Huisman, JW Leer, ...","The effect of an endorectal balloon and off-line correction on the interfraction systematic and random prostate position variations: a comparative study",2005,"International Journal of Radiation Oncology* Biology* Physics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13303135162649110518",21,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:IjCSPb-OGe4C",61,1,278,288,108,7.20,18,6,15,""
103,"PC Vos, T Hambrock, CA Hulsbergen-van de Kaa, JJ Fütterer, ...","Computerized analysis of prostate lesions in the peripheral zone using dynamic contrast enhanced MRI",2008,"Medical Physics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13212291345759536000",22,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:roLk4NBRz8UC",35,3,888,899,103,8.58,21,5,12,""
92,"T Hambrock, PC Vos, CA Hulsbergen–van de Kaa, JO Barentsz, ...","Prostate cancer: computer-aided diagnosis with multiparametric 3-T MR imaging—effect on observer performance",2013,"Radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16782773343024671219",23,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:D03iK_w7-QYC",266,2,521,530,92,13.14,18,5,7,""
86,"JJ Fütterer, TWJ Scheenen, SW Heijmink, HJ Huisman, ...","Standardized threshold approach using three-dimensional proton magnetic resonance spectroscopic imaging in prostate cancer localization of the entire prostate",2007,"Investigative radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3858472456176980186",24,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:eQOLeE2rZwMC",42,2,116,122,86,6.62,17,5,13,""
75,"T Tan, B Platel, H Huisman, CI Sánchez, R Mus, N Karssemeijer","Computer-aided lesion diagnosis in automated 3-D breast ultrasound using coronal spiculation",2012,"IEEE transactions on medical imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=920988454317757286",25,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:HoB7MX3m0LUC",31,5,1034,1042,75,9.38,13,6,8,""
70,"J Veltman, M Stoutjesdijk, R Mann, HJ Huisman, JO Barentsz, ...","Contrast-enhanced magnetic resonance imaging of the breast: the value of pharmacokinetic parameters derived from fast dynamic imaging during initial enhancement in classifying …",2008,"European radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8693224903597491185",26,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:0EnyYjriUFMC",18,6,1123,1133,70,5.83,12,6,12,""
69,"HJ Huisman, JJ Fütterer, ENJT van Lin, A Welmers, TWJ Scheenen, ...","Prostate Cancer: Precision of Integrating Functional MR Imaging with Radiation Therapy Treatment by Using Fiducial Gold Markers1",2005,"Radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1438085584005109691",27,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:ufrVoPGSRksC",236,1,311,317,69,4.60,12,6,15,""
66,"D Yakar, T Hambrock, H Huisman, CA Hulsbergen-van de Kaa, E van Lin, ...","Feasibility of 3T dynamic contrast-enhanced magnetic resonance-guided biopsy in localizing local recurrence of prostate cancer after external beam radiation therapy",2010,"Investigative radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=511205715423392373",28,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:5nxA0vEk-isC",45,3,121,125,66,6.60,11,6,10,""
60,"GJS Litjens, T Hambrock, C Hulsbergen–van de Kaa, JO Barentsz, ...","Interpatient variation in normal peripheral zone apparent diffusion coefficient: effect on the prediction of prostate cancer aggressiveness",2012,"Radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3462472109870161281",29,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:fPk4N6BV_jEC",265,1,260,266,60,7.50,12,5,8,""
58,"G Litjens, O Debats, W van de Ven, N Karssemeijer, H Huisman","A pattern recognition approach to zonal segmentation of the prostate on MRI",2012,"International Conference on Medical Image Computing and Computer-Assisted …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15659902223096625028",30,"2020-08-13 07:50:52","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:dfsIfKJdRG4C",,,,,58,7.25,12,5,8,""
58,"HJ Huisman, JM Thijssen","Precision and accuracy of acoustospectrographic parameters",1996,"Ultrasound in medicine & biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6709853578080453326",31,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:W7OEmFMy1HYC",22,7,855,871,58,2.42,29,2,24,""
0,"MG Schouten, JGR Bomers, D Yakar, H Huisman, E Rothgang, ...","Evaluation of a robotic technique for transrectal MRI-guided prostate biopsies",2012,"European radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15023985581200351958",32,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:BMiRioqqltAC",22,2,476,483,0,0.00,0,6,8,""
53,"MG Schouten, JGR Bomers, D Yakar, H Huisman, E Rothgang, ...","Evaluation of a robotic technique for transrectal MRI-guided prostate biopsies",2012,"European radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15023985581200351958",33,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:hC7cP41nSMkC",22,2,476,483,53,6.63,9,6,8,""
53,"T Veninga, H Huisman, RWM van der Maazen, H Huizenga","Clinical validation of the normalized mutual information method for registration of CT and MR images in radiotherapy of brain tumors",2004,"Journal of Applied Clinical Medical Physics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9566812802239413729",34,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:Se3iqnhoufwC",5,3,66,79,53,3.31,13,4,16,""
49,"Q Li, RM Nishikawa","Computer-aided detection and diagnosis in medical imaging",2015,"","Taylor & Francis","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6626191626862950343",35,"2020-08-13 07:50:52","Book","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:8xglSJ46CyEC",,,,,49,9.80,25,2,5,""
49,"EA Boss, LFAG Massuger, LAM Pop, LCG Verhoef, HJ Huisman, ...","Post‐radiotherapy contrast enhancement changes in fast dynamic MRI of cervical carcinoma",2001,"Journal of Magnetic Resonance Imaging: An Official Journal of the …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1003186607531091259",36,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:LkGwnXOMwfcC",,,,,49,2.58,8,6,19,""
47,"GJS Litjens, JO Barentsz, N Karssemeijer, HJ Huisman","Clinical evaluation of a computer-aided diagnosis system for determining cancer aggressiveness in prostate MRI",2015,"European radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4162403948837858436",37,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:3ssty3PwuTgC",25,11,3187,3199,47,9.40,12,4,5,""
47,"AP Berkhoff, HJ Huisman, JM Thijssen, E Jacobs, RJF Homan","Fast scan conversion algorithms for displaying ultrasound sector images",1994,"Ultrasonic Imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6038926458136740781",38,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:_FxGoFyzp5QC",16,2,87,108,47,1.81,9,5,26,""
43,"WV Vogel, JA Van Dalen, B Wiering, H Huisman, FHM Corstens, ...","Evaluation of image registration in PET/CT of the liver and recommendations for optimized imaging",2007,"Journal of Nuclear Medicine","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5484873770485079748",39,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:8k81kl-MbHgC",48,6,910,919,43,3.31,7,6,13,""
42,"LA Reisæter, JJ Fütterer, OJ Halvorsen, Y Nygård, M Biermann, ...","1.5-T multiparametric MRI using PI-RADS: a region by region analysis to localize the index-tumor of prostate cancer in patients undergoing prostatectomy",2015,"Acta radiologica","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17481167893853901656",40,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:-XtG2q47PdUC",56,4,500,511,42,8.40,7,6,5,""
42,"GJS Litjens, PC Vos, JO Barentsz, N Karssemeijer, HJ Huisman","Automatic computer aided detection of abnormalities in multi-parametric prostate MRI",2011,"Medical Imaging 2011: Computer-Aided Diagnosis 7963, 79630T","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11297243638232679534",41,"2020-08-13 07:50:52","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:RYcK_YlVTxYC",,,,,42,4.67,8,5,9,""
41,"GJS Litjens, R Elliott, NNC Shih, MD Feldman, T Kobus, ...","Computer-extracted features can distinguish noncancerous confounding disease from prostatic adenocarcinoma at multiparametric MR imaging",2016,"Radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7355377973553016974",42,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:0kYikfLtzSYC",278,1,135,145,41,10.25,7,6,4,""
41,"MJ Stoutjesdijk, J Veltman, H Huisman, N Karssemeijer, JO Barentsz, ...","Automated analysis of contrast enhancement in breast MRI lesions using mean shift clustering for ROI selection",2007,"Journal of Magnetic Resonance Imaging: An Official Journal of the …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14001259981424088431",43,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:KlAtU1dfN6UC",,,,,41,3.15,7,6,13,""
41,"MM Nillesen, RGP Lopata, IH Gerrits, L Kapusta, HJ Huisman, ...","Segmentation of the heart muscle in 3-D pediatric echocardiographic images",2007,"Ultrasound in medicine & biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6175723420112201828",44,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:hqOjcs7Dif8C",33,9,1453,1462,41,3.15,7,6,13,""
40,"T Mertzanidou, J Hipwell, S Johnsen, L Han, B Eiben, Z Taylor, S Ourselin, ...","MRI to X-ray mammography intensity-based registration with simultaneous optimisation of pose and biomechanical transformation parameters",2014,"Medical image analysis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17551478422989685532",45,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:LYDvBi7O6RsC",18,4,674,683,40,6.67,5,8,6,""
40,"WJM van de Ven, CA Hulsbergen–van de Kaa, T Hambrock, JO Barentsz, ...","Simulated required accuracy of image registration tools for targeting high-grade cancer components with prostate biopsies",2013,"European radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13243942138839988061",46,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:yD5IFk8b50cC",23,5,1401,1407,40,5.71,8,5,7,""
40,"CG van Niekerk, JAWM van der Laak, ME Börger, HJ Huisman, JA Witjes, ...","Computerized whole slide quantification shows increased microvascular density in pT2 prostate cancer as compared to normal prostate tissue",2009,"The Prostate","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10214499820404046656",47,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:ULOm3_A8WrAC",69,1,62,69,40,3.64,7,6,11,""
35,"A Melbourne, J Hipwell, M Modat, T Mertzanidou, H Huisman, S Ourselin, ...","The effect of motion correction on pharmacokinetic parameter estimation in dynamic-contrast-enhanced MRI",2011,"Physics in Medicine & Biology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7633438660557008463",48,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:hMod-77fHWUC",56,24,7693,7693,35,3.89,5,7,9,""
31,"CG van Niekerk, JAWM van der Laak, T Hambrock, HJ Huisman, ...","Correlation between dynamic contrast-enhanced MRI and quantitative histopathologic microvascular parameters in organ-confined prostate cancer",2014,"European radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13841275090816983703",49,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:7xtfDMUJqJkC",24,10,2597,2605,31,5.17,6,5,6,""
0,"D Yakar, SW Heijmink, CA Hulsbergen-van de Kaa, H Huisman, ...","Initial results of 3-dimensional 1H-magnetic resonance spectroscopic imaging in the localization of prostate cancer at 3 Tesla: should we use an endorectal coil?",2011,"Investigative radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11125890377300683611",50,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:rVBkUn48wTwC",46,5,301,306,0,0.00,0,5,9,""
30,"D Yakar, SW Heijmink, CA Hulsbergen-van de Kaa, H Huisman, ...","Initial results of 3-dimensional 1H-magnetic resonance spectroscopic imaging in the localization of prostate cancer at 3 Tesla: should we use an endorectal coil?",2011,"Investigative radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11125890377300683611",51,"2020-08-13 07:50:52","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zkMmvCwAAAAJ&pagesize=100&citation_for_view=zkMmvCwAAAAJ:ZeXyd9-uunAC",46,5,301,306,30,3.33,6,5,9,""
