Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
117,"M Ghafoorian, N Karssemeijer, T Heskes, IWM van Uden, CI Sanchez, ...","Location sensitive deep convolutional neural networks for segmentation of white matter hyperintensities",2017,"Scientific Reports","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5144190841808936245",11,"2020-08-13 07:50:17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:abG-DnoFyZgC",7,1,1,12,117,39.00,20,6,3,""
116,"CI Sánchez, R Hornero, MI Lopez, J Poza","Retinal image analysis to detect and quantify lesions associated with diabetic retinopathy",2004,"The 26th Annual International Conference of the IEEE Engineering in Medicine …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13289391543586700109",12,"2020-08-13 07:50:17","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:9yKSN-GCB0IC",,,,,116,7.25,29,4,16,""
113,"SJ van Riel, CI Sánchez, AA Bankier, DP Naidich, J Verschakelen, ...","Observer variability for classification of pulmonary nodules on low-dose CT images and its effect on nodule management",2015,"Radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13650233394438006732",13,"2020-08-13 07:50:17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:vV6vV6tmYwMC",277,3,863,871,113,22.60,19,6,5,""
83,"R Hornero, D Abásolo, N Jimeno, CI Sánchez, J Poza, M Aboy","Variability, regularity, and complexity of time series generated by schizophrenic patients and control subjects",2006,"IEEE Transactions on Biomedical Engineering","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1572888595060064062",14,"2020-08-13 07:50:17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:d1gkVwhDpl0C",53,2,210,218,83,5.93,14,6,14,""
78,"CI Sánchez, M Niemeijer, AV Dumitrescu, MSA Suttorp-Schulten, ...","Evaluation of a computer-aided diagnosis system for diabetic retinopathy screening on public data",2011,"Investigative ophthalmology & visual science","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2962166101861378440",15,"2020-08-13 07:50:17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:roLk4NBRz8UC",52,7,4866,4871,78,8.67,16,5,9,""
75,"T Tan, B Platel, H Huisman, CI Sánchez, R Mus, N Karssemeijer","Computer-aided lesion diagnosis in automated 3-D breast ultrasound using coronal spiculation",2012,"IEEE transactions on medical imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=920988454317757286",16,"2020-08-13 07:50:17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:5nxA0vEk-isC",31,5,1034,1042,75,9.38,13,6,8,""
67,"M Garcia, CI Sanchez, J Poza, MI López, R Hornero","Detection of hard exudates in retinal images using a radial basis function classifier",2009,"Annals of biomedical engineering","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17642644843566285360",17,"2020-08-13 07:50:17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:Tyk-4Ss8FVUC",37,7,1448,1463,67,6.09,13,5,11,""
61,"CI Sánchez, R Hornero, A Mayo, M García","Mixture model-based clustering and logistic regression for automatic detection of microaneurysms in retinal images",2009,"Medical Imaging 2009: Computer-Aided Diagnosis 7260, 72601M","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3729643137782569352",18,"2020-08-13 07:50:17","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:zYLM7Y9cAGgC",,,,,61,5.55,15,4,11,""
59,"FG Venhuizen, B van Ginneken, B Liefers, MJJP van Grinsven, S Fauser, ...","Robust total retina thickness segmentation in optical coherence tomography images using convolutional neural networks",2017,"Biomedical optics express","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14231747073311085579",19,"2020-08-13 07:50:17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:OU6Ihb5iCvQC",8,7,3292,3316,59,19.67,10,6,3,""
59,"M Garcia, R Hornero, CI Sanchez, MI López, A Díez","Feature extraction and selection for the automatic detection of hard exudates in retinal images",2007,"2007 29th Annual International Conference of the IEEE Engineering in …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8987291218969393102",20,"2020-08-13 07:50:17","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:eQOLeE2rZwMC",,,,,59,4.54,12,5,13,""
56,"J Poza, R Hornero, J Escudero, A Fernández, CI Sánchez","Regional analysis of spontaneous MEG rhythms in patients with Alzheimer’s disease using spectral entropies",2008,"Annals of biomedical engineering","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17346087654973148941",21,"2020-08-13 07:50:17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:qjMakFHDy7sC",36,1,141,152,56,4.67,11,5,12,""
53,"FG Venhuizen, B van Ginneken, B Liefers, F van Asten, V Schreur, ...","Deep learning approach for the detection and quantification of intraretinal cystoid fluid in multivendor optical coherence tomography",2018,"Biomedical optics express","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5988151664290117924",22,"2020-08-13 07:50:17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:ZfRJV9d4-WMC",9,4,1545,1569,53,26.50,9,6,2,""
53,"J Melendez, CI Sánchez, RHHM Philipsen, P Maduskar, R Dawson, ...","An automated tuberculosis screening strategy combining X-ray-based computer-aided detection and clinical information",2016,"Scientific reports","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1152274775860878952",23,"2020-08-13 07:50:17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:D03iK_w7-QYC",6,,25265,25265,53,13.25,9,6,4,""
52,"J Melendez, B van Ginneken, P Maduskar, RHHM Philipsen, K Reither, ...","A novel multiple-instance learning-based approach to computer-aided detection of tuberculosis on chest x-rays",2014,"IEEE transactions on medical imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4430711056723080400",24,"2020-08-13 07:50:17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:k_IJM867U9cC",34,1,179,192,52,8.67,9,6,6,""
51,"L Hogeweg, CI Sánchez, P Maduskar, R Philipsen, A Story, R Dawson, ...","Automatic detection of tuberculosis in chest radiographs using a combination of textural, focal, and shape abnormality analysis",2015,"IEEE transactions on medical imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9749688157397588773",25,"2020-08-13 07:50:17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:O3NaXMp0MMsC",34,12,2429,2442,51,10.20,7,7,5,""
48,"M García, CI Sánchez, MI López, A Díez, R Hornero","Automatic detection of red lesions in retinal images using a multilayer perceptron neural network",2008,"2008 30th Annual International Conference of the IEEE Engineering in …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12824459198516979159",26,"2020-08-13 07:50:17","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:Y0pCki6q_DkC",,,,,48,4.00,10,5,12,""
45,"FG Venhuizen, B van Ginneken, B Bloemen, MJJP van Grinsven, ...","Automated age-related macular degeneration classification in OCT using unsupervised feature learning",2015,"Medical Imaging 2015: Computer-Aided Diagnosis 9414, 94141I","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6530553375448056275",27,"2020-08-13 07:50:17","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:bFI3QPDXJZMC",,,,,45,9.00,9,5,5,""
45,"L Hogeweg, CI Sánchez, PA de Jong, P Maduskar, B van Ginneken","Clavicle segmentation in chest radiographs",2012,"Medical image analysis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15700805333399506982",28,"2020-08-13 07:50:17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:dhFuZR0502QC",16,8,1490,1502,45,5.63,9,5,8,""
43,"CI Sánchez, M Niemeijer, I Išgum, A Dumitrescu, MSA Suttorp-Schulten, ...","Contextual computer-aided detection: Improving bright lesion detection in retinal images and coronary calcification identification in CT scans",2012,"Medical image analysis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13166674494125805160",29,"2020-08-13 07:50:17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:3fE2CSJIrl8C",16,1,50,62,43,5.38,7,6,8,""
40,"C Jacobs, CI Sánchez, SC Saur, T Twellmann, PA de Jong, ...","Computer-aided detection of ground glass nodules in thoracic CT images using shape, intensity and context features",2011,"International conference on medical image computing and computer-assisted …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8841871000202912452",30,"2020-08-13 07:50:17","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:Zph67rFs4hoC",,,,,40,4.44,7,6,9,""
37,"FG Venhuizen, B van Ginneken, F van Asten, MJJP van Grinsven, ...","Automated staging of age-related macular degeneration using optical coherence tomography",2017,"Investigative ophthalmology & visual science","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8934997778421574924",31,"2020-08-13 07:50:17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:SP6oXDckpogC",58,4,2318,2328,37,12.33,7,5,3,""
36,"R Philipsen, CI Sánchez, P Maduskar, J Melendez, L Peters-Bax, ...","Automated chest-radiography as a triage for Xpert testing in resource-constrained settings: a prospective study of diagnostic accuracy and costs",2015,"Scientific reports","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6367627082351532761",32,"2020-08-13 07:50:17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:pqnbT2bcN3wC",5,,12215,12215,36,7.20,6,6,5,""
33,"CI Sánchez, M Niemeijer, MSAS Schulten, M Abràmoff, B van Ginneken","Improving hard exudate detection in retinal images through a combination of local and contextual information",2010,"2010 IEEE International Symposium on Biomedical Imaging: From Nano to Macro","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1493852564349449873",33,"2020-08-13 07:50:17","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:W7OEmFMy1HYC",,,5,8,33,3.30,7,5,10,""
33,"CI Sanchez, A Mayo, M Garcia, MI Lopez, R Hornero","Automatic image processing algorithm to detect hard exudates based on mixture models",2006,"2006 International Conference of the IEEE Engineering in Medicine and …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1822525621576928668",34,"2020-08-13 07:50:17","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:YsMSGLbcyi4C",,,,,33,2.36,7,5,14,""
30,"MJJP van Grinsven, YTE Lechanteur, JPH van de Ven, B van Ginneken, ...","Automatic drusen quantification and risk assessment of age-related macular degeneration on color fundus images",2013,"Investigative ophthalmology & visual science","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4549341628942225242",35,"2020-08-13 07:50:17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:qUcmZB5y_30C",54,4,3019,3027,30,4.29,6,5,7,""
29,"JJ Gómez-Valverde, A Antón, G Fatti, B Liefers, A Herranz, A Santos, ...","Automatic glaucoma classification using color fundus images based on convolutional neural networks and transfer learning",2019,"Biomedical optics express","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5163022841600007243",36,"2020-08-13 07:50:17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:-_dYPAW6P2MC",10,2,892,913,29,29.00,4,7,1,""
28,"J Melendez, B van Ginneken, P Maduskar, RHHM Philipsen, H Ayles, ...","On combining multiple-instance learning and active learning for computer-aided detection of tuberculosis",2015,"Ieee transactions on medical imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14270097264018368898",37,"2020-08-13 07:50:17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:fPk4N6BV_jEC",35,4,1013,1024,28,5.60,5,6,5,""
27,"RHHM Philipsen, P Maduskar, L Hogeweg, J Melendez, CI Sánchez, ...","Localized energy-based normalization of medical images: application to chest radiography",2015,"IEEE transactions on medical imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15559638283935030636",38,"2020-08-13 07:50:17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:ns9cj8rnVeAC",34,9,1965,1975,27,5.40,5,6,5,""
21,"MJJP Van Grinsven, GHS Buitendijk, C Brussee, B van Ginneken, ...","Automatic identification of reticular pseudodrusen using multimodal retinal image analysis",2015,"Investigative ophthalmology & visual science","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2566342930661349456",39,"2020-08-13 07:50:17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:JV2RwH3_ST0C",56,1,633,639,21,4.20,4,5,5,""
20,"MJJP van Grinsven, A Chakravarty, J Sivaswamy, T Theelen, ...","A bag of words approach for discriminating between retinal images containing exudates or drusen",2013,"2013 IEEE 10th International Symposium on Biomedical Imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17742882494926958127",40,"2020-08-13 07:50:17","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:hFOr9nPyWt4C",,,1444,1447,20,2.86,4,5,7,""
19,"H Bogunović, F Venhuizen, S Klimscha, S Apostolopoulos, ...","RETOUCH: The retinal OCT fluid detection and segmentation benchmark and challenge",2019,"IEEE transactions on medical imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11669534821534873919",41,"2020-08-13 07:50:17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:j8SEvjWlNXcC",38,8,1858,1874,19,19.00,4,5,1,""
19,"P Maduskar, RHMM Philipsen, J Melendez, E Scholten, D Chanda, ...","Automatic detection of pleural effusion in chest radiographs",2016,"Medical image analysis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8541446038177947163",42,"2020-08-13 07:50:17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:3s1wT3WcHBgC",28,,22,32,19,4.75,3,6,4,""
18,"RP Finger, S Schmitz-Valckenberg, M Schmid, GS Rubin, H Dunbar, ...","MACUSTAR: development and clinical validation of functional, structural, and patient-reported endpoints in intermediate age-related macular degeneration",2019,"Ophthalmologica","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3052267128114152032",43,"2020-08-13 07:50:17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:35r97b3x0nAC",241,2,61,72,18,18.00,3,6,1,""
17,"R Manniesing, MTH Oei, LJ Oostveen, J Melendez, EJ Smit, B Platel, ...","White matter and gray matter segmentation in 4D computed tomography",2017,"Scientific Reports","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7982996011980143322",44,"2020-08-13 07:50:17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:dshw04ExmUIC",7,1,1,11,17,5.67,2,7,3,""
17,"L Hogeweg, CI Sánchez, B van Ginneken","Suppression of translucent elongated structures: applications in chest radiography",2013,"IEEE transactions on medical imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8722134071273679653",45,"2020-08-13 07:50:17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:mB3voiENLucC",32,11,2099,2113,17,2.43,6,3,7,""
15,"CI Sánchez, M Niemeijer, MD Abràmoff, B van Ginneken","Active learning for an efficient training strategy of computer-aided diagnosis systems: application to diabetic retinopathy screening",2010,"International Conference on Medical Image Computing and Computer-Assisted …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17509952020796744898",46,"2020-08-13 07:50:17","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:qxL8FJ1GzNcC",,,,,15,1.50,4,4,10,""
14,"S Jiménez, P Alemany, I Fondón, A Foncubierta, B Acha, C Serrano","Detección automática de vasos en retinografías",2010,"Archivos de la Sociedad Española de Oftalmología","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14648495334382031489,154140992933935638",47,"2020-08-13 07:50:17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:e5wmG9Sq2KIC",85,3,103,109,14,1.40,2,6,10,""
13,"B Liefers, FG Venhuizen, V Schreur, B van Ginneken, C Hoyng, S Fauser, ...","Automatic detection of the foveal center in optical coherence tomography",2017,"Biomedical Optics Express","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16004483321806977582",48,"2020-08-13 07:50:17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:08ZZubdj9fEC",8,11,5160,5178,13,4.33,2,7,3,""
11,"J Melendez, CI Sánchez, RHHM Philipsen, P Maduskar, B van Ginneken","Multiple-instance learning for computer-aided detection of tuberculosis",2014,"Medical Imaging 2014: Computer-Aided Diagnosis 9035, 90351J","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7361253230908315066",49,"2020-08-13 07:50:17","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:j3f4tGmQtD8C",,,,,11,1.83,2,5,6,""
10,"J Melendez, L Hogeweg, CI Sánchez, R Philipsen, RW Aldridge, ...","Accuracy of an automated system for tuberculosis detection on chest radiographs in high-risk screening",2018,"The International Journal of Tuberculosis and Lung Disease","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3793586673643236456",50,"2020-08-13 07:50:17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:tzM49s52ZIMC",22,5,567,571,10,5.00,2,6,2,""
10,"I Fondon, MJJP van Grinsven, CI Sanchez, A Saez","Perceptually adapted method for optic disc detection on retinal fundus images",2013,"Proceedings of the 26th IEEE International Symposium on Computer-Based …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14225812249063646700",51,"2020-08-13 07:50:17","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:R3hNpaxXUhUC",,,,,10,1.43,3,4,7,""
10,"CI Sánchez, M Niemeijer, T Kockelkorn, MD Abràmoff, B van Ginneken","Active learning approach for detection of hard exudates, cotton wool spots, and drusen in retinal images",2009,"Medical Imaging 2009: Computer-Aided Diagnosis 7260, 72601I","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7951641732601365129",52,"2020-08-13 07:50:17","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:WF5omc3nYNoC",,,,,10,0.91,2,5,11,""
9,"C González‐Gonzalo, V Sánchez‐Gutiérrez, P Hernández‐Martínez, ...","Evaluation of a deep learning system for the joint automated detection of diabetic retinopathy and age‐related macular degeneration",2020,"Acta Ophthalmologica","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12212989465195722761",53,"2020-08-13 07:50:17","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=YxMfdYEAAAAJ&pagesize=100&citation_for_view=YxMfdYEAAAAJ:uJ-U7cs_P_0C",98,4,368,377,9,9.00,2,4,1,""
